geracao,melhor_medio,pior_medio,media_populacional
697,7087.4667,6089.7333,7024.4227
698,7087.4667,6122.1000,7023.0307
699,7087.4667,6122.9000,7025.8053
700,7087.4667,6090.1333,7028.4840
701,7087.4667,6156.3333,7023.1880
702,7087.4667,6089.8000,7028.4160
703,7087.4667,6154.7333,7025.1393
704,7087.4667,6122.2333,7024.3893
705,7087.4667,6121.5000,7025.7440
706,7087.4667,6188.1667,7034.3687
707,7087.4667,6089.5333,7021.1553
708,7087.4667,6153.7333,7020.3733
709,7087.4667,6155.8000,7032.4360
710,7087.4667,6155.3333,7027.1587
711,7087.4667,6089.6667,7021.8240
712,7087.4667,6154.3333,7021.8160
713,7087.4667,6187.6333,7029.7707
714,7087.4667,6090.2000,7025.2060
715,7087.4667,6155.4667,7025.7453
716,7087.4667,6123.3667,7029.1007
717,7087.4667,6154.8000,7027.1133
718,7087.4667,6122.7000,7028.4600
719,7087.4667,6155.0667,7031.6913
720,7087.4667,6089.0000,7023.7433
721,7087.4667,6122.3667,7022.5540
722,7087.4667,6254.3000,7031.7127
723,7087.4667,6121.1667,7029.0340
724,7087.4667,6089.2667,7019.8073
725,7087.4667,6155.6667,7025.1033
726,7087.4667,6188.5000,7041.6800
727,7087.4667,6121.3000,7026.4713
728,7087.4667,6121.9000,7031.1453
729,7087.4667,6155.4667,7037.1700
730,7087.4667,6121.6333,7027.2093
731,7087.4667,6088.8000,7019.0440
732,7087.4667,6154.7333,7020.4253
733,7087.4667,6122.1667,7030.4500
734,7087.4667,6089.2000,7026.4700
735,7087.4667,6286.7333,7043.0067
736,7087.4667,6154.6000,7036.3747
737,7087.4667,6154.8667,7021.8693
738,7087.4667,6154.8667,7038.3727
739,7087.4667,6121.8333,7027.4687
740,7087.4667,6121.5667,7022.3527
741,7087.4667,6253.4333,7024.4347
742,7087.4667,6154.6667,7008.5147
743,7087.4667,6089.2000,7021.8387
744,7087.4667,6122.4333,7030.3967
745,7087.4667,6121.3000,7021.1060
746,7087.4667,6155.5333,7035.6700
747,7087.4667,6187.4333,7025.0713
748,7087.4667,6121.7000,7023.8340
749,7087.4667,6188.0333,7017.8960
750,7087.4667,6154.8000,7028.4080
751,7087.4667,6089.3333,7013.2247
752,7087.4667,6121.6333,7033.7253
753,7087.4667,6155.6000,7027.0373
754,7087.4667,6156.0667,7025.8040
755,7087.4667,6122.5000,7028.9593
756,7087.4667,6154.6000,7038.4260
757,7087.4667,6121.9000,7021.7133
758,7087.4667,6089.9333,7019.7780
759,7087.4667,6122.4333,7025.1553
760,7087.4667,6122.7000,7030.4367
761,7087.4667,6123.1000,7023.1960
762,7087.4667,6155.0667,7037.1620
763,7087.4667,6120.9000,7015.8327
764,7087.4667,6122.5667,7030.4607
765,7087.4667,6089.7333,7021.8667
766,7087.4667,6089.1333,7027.7820
767,7087.4667,6090.0000,7017.1767
768,7087.4667,6156.0667,7037.1380
769,7087.4667,6154.8000,7027.2600
770,7087.4667,6089.6667,7019.1360
771,7087.4667,6089.2000,7020.4667
772,7087.4667,6155.0000,7025.7013
773,7087.4667,6155.4667,7035.6647
774,7087.4667,6122.1000,7019.1573
775,7087.4667,6121.6333,7025.7813
776,7087.4667,6220.6667,7029.0740
777,7087.4667,6188.6333,7035.0920
778,7087.4667,6088.8667,7029.0380
779,7087.4667,6155.2000,7035.0773
780,7087.4667,6122.3667,7028.3160
781,7087.4667,6122.2333,7018.4593
782,7087.4667,6089.7333,7025.1153
783,7087.4667,6089.0667,7017.0487
784,7087.4667,6155.0667,7022.4047
785,7087.4667,6155.4667,7027.1573
786,7087.4667,6122.3667,7017.7947
787,7087.4667,6121.3000,7022.3700
788,7087.4667,6089.4000,7014.4100
789,7087.4667,6122.8333,7015.8140
790,7087.4667,6122.7000,7021.8067
791,7087.4667,6090.0000,7017.8440
792,7087.4667,6123.1667,7019.1200
793,7087.4667,6188.3667,7036.9940
794,7087.4667,6122.9000,7025.0700
795,7087.4667,6188.5667,7034.3287
796,7087.4667,6154.8667,7019.7953
797,7087.4667,6090.0000,7033.0033
798,7087.4667,6155.4000,7028.3773
799,7087.4667,6154.1333,7021.8627
800,7087.4667,6188.1667,7031.1080
801,7087.4667,6154.3333,7031.7047
802,7087.4667,6122.0333,7024.4133
803,7087.4667,6221.5333,7038.4140
804,7087.4667,6122.5667,7025.1273
805,7087.4667,6089.2667,7025.2193
806,7087.4667,6122.2333,7031.1507
807,7087.4667,6352.1333,7041.7000
808,7087.4667,6155.1333,7035.6500
809,7087.4667,6155.5333,7025.1580
810,7087.4667,6122.3667,7009.8107
811,7087.4667,6188.2333,7032.9807
812,7087.4667,6121.5667,7025.1420
813,7087.4667,6122.1000,7030.3927
814,7087.4667,6122.1000,7023.0640
815,7087.4667,6220.8667,7036.3600
816,7087.4667,6155.4000,7024.4493
817,7087.4667,6252.7667,7027.1107
818,7087.4667,6089.3333,7016.5373
819,7087.4667,6155.0000,7023.0827
820,7087.4667,6155.0000,7027.6513
821,7087.4667,6188.0333,7034.3807
822,7087.4667,6122.3667,7030.3887
823,7087.4667,6154.8667,7023.2800
824,7087.4667,6088.9333,7011.1880
825,7087.4667,6122.4333,7019.1200
826,7087.4667,6120.9667,7018.4833
827,7087.4667,6121.5000,7027.7260
828,7087.4667,6090.8000,7020.4720
829,7087.4667,6187.3667,7026.3660
830,7087.4667,6088.8000,7025.1860
831,7087.4667,6122.4333,7021.7693
832,7087.4667,6155.3333,7031.6673
833,7087.4667,6122.7667,7017.7333
834,7087.4667,6089.4000,7025.7027
835,7087.4667,6155.4667,7025.0780
836,7087.4667,6154.9333,7025.1273
837,7087.4667,6155.8000,7027.1107
838,7087.4667,6155.0667,7035.0827
839,7087.4667,6122.0333,7034.3873
840,7087.4667,6089.2667,7010.5673
841,7087.4667,6187.1000,7021.0807
842,7087.4667,6155.7333,7027.0600
843,7087.4667,6188.3000,7034.3393
844,7087.4667,6154.7333,7027.7980
845,7087.4667,6155.8667,7023.1680
846,7087.4667,6122.8333,7027.0973
847,7087.4667,6122.3000,7013.9680
848,7087.4667,6188.5667,7029.7760
849,7087.4667,6187.7000,7031.6873
850,7087.4667,6221.6667,7030.3740
851,7087.4667,6089.5333,7023.1347
852,7087.4667,6187.6333,7027.7993
853,7087.4667,6122.4333,7017.0700
854,7087.4667,6122.4333,7023.1253
855,7087.4667,6154.8667,7029.7533
856,7087.4667,6122.2333,7022.3313
857,7087.4667,6122.9667,7019.7940
858,7087.4667,6089.5333,7027.8033
859,7087.4667,6123.3667,7038.4207
860,7087.4667,6089.2667,7016.5813
861,7087.4667,6122.3667,7037.0713
862,7087.4667,6120.8333,7011.8007
863,7087.4667,6123.3000,7025.1927
864,7087.4667,6089.4667,7019.1613
865,7087.4667,6155.4667,7027.7553
866,7087.4667,6154.8667,7036.3667
867,7087.4667,6121.9667,7011.7953
868,7087.4667,6122.6333,7019.7727
869,7087.4667,6122.1667,7021.8000
870,7087.4667,6188.2333,7021.3100
871,7087.4667,6155.4000,7027.8193
872,7087.4667,6154.4000,7034.2540
873,7087.4667,6155.5333,7031.7927
874,7087.4667,6154.8667,7023.1160
875,7087.4667,6121.5667,7017.8320
876,7087.4667,6123.3667,7028.4213
877,7087.4667,6088.6667,7028.4787
878,7087.4667,6154.5333,7021.8467
879,7087.4667,6188.4333,7031.0947
880,7087.4667,6122.5667,7027.1907
881,7087.4667,6154.6000,7028.4693
882,7087.4667,6122.7000,7031.2053
883,7087.4667,6089.2667,7013.2313
884,7087.4667,6089.6667,7021.7187
885,7087.4667,6155.4667,7041.7933
886,7087.4667,6122.5000,7020.5987
887,7087.4667,6089.9333,7011.8300
888,7087.4667,6088.8667,7021.6360
889,7087.4667,6154.7333,7025.0727
890,7087.4667,6155.5333,7023.1387
891,7087.4667,6089.0000,7020.5240
892,7087.4667,6187.8333,7029.0420
893,7087.4667,6121.9667,7031.0867
894,7087.4667,6121.9000,7019.1560
895,7087.4667,6122.5000,7024.3480
896,7087.4667,6090.2000,7027.1107
897,7087.4667,6088.8667,7020.4107
898,7087.4667,6154.6667,7025.7627
899,7087.4667,6122.2333,7020.5093
900,7087.4667,6090.0000,7031.0987
901,7087.4667,6123.2333,7031.0893
902,7087.4667,6155.0000,7019.8300
903,7087.4667,6089.8667,7031.0747
904,7087.4667,6090.2667,7025.1753
905,7087.4667,6088.8667,7024.4533
906,7087.4667,6155.4000,7024.5400
907,7087.4667,6122.2333,7040.3520
908,7087.4667,6122.5000,7023.1640
909,7087.4667,6122.0333,7022.3993
910,7087.4667,6089.3333,7015.2200
911,7087.4667,6155.2000,7023.7647
912,7087.4667,6122.0333,7023.0493
913,7087.4667,6154.1333,7031.7873
914,7087.4667,6155.1333,7023.1760
915,7087.4667,6155.6000,7036.3573
916,7087.4667,6188.5667,7034.4700
917,7087.4667,6220.4000,7027.7367
918,7087.4667,6155.7333,7028.4400
919,7087.4667,6155.5333,7026.4633
920,7087.4667,6188.5000,7024.4800
921,7087.4667,6154.3333,7019.8633
922,7087.4667,6155.2000,7033.0393
923,7087.4667,6122.8333,7024.4400
924,7087.4667,6089.7333,7023.1600
925,7087.4667,6154.8667,7027.6873
926,7087.4667,6254.2333,7040.3733
927,7087.4667,6123.1000,7036.3493
928,7087.4667,6123.1667,7027.1187
929,7087.4667,6155.0667,7029.7680
930,7087.4667,6122.9667,7028.4693
931,7087.4667,6155.2000,7029.7587
932,7087.4667,6088.4667,7015.7260
933,7087.4667,6089.6000,7015.7633
934,7087.4667,6122.5000,7025.7907
935,7087.4667,6187.6333,7029.1287
936,7087.4667,6154.3333,7020.4240
937,7087.4667,6155.3333,7026.3753
938,7087.4667,6122.6333,7022.4327
939,7087.4667,6155.8000,7023.8340
940,7087.4667,6121.9000,7014.4753
941,7087.4667,6188.3000,7029.1073
942,7087.4667,6220.3333,7034.3860
943,7087.4667,6089.6667,7024.4147
944,7087.4667,6188.9667,7025.0980
945,7087.4667,6089.7333,7020.5387
946,7087.4667,6122.0333,7021.7107
947,7087.4667,6155.9333,7028.5253
948,7087.4667,6122.5667,7031.1547
949,7087.4667,6121.7000,7017.9053
950,7087.4667,6122.6333,7023.7593
951,7087.4667,6088.9333,7019.0867
952,7087.4667,6187.9000,7032.4267
953,7087.4667,6122.3000,7019.0947
954,7087.4667,6122.2333,7014.3753
955,7087.4667,6088.8000,7021.2247
956,7087.4667,6154.4667,7017.1300
957,7087.4667,6188.1667,7028.3880
958,7087.4667,6154.6667,7026.4047
959,7087.4667,6219.7333,7025.7560
960,7087.4667,6153.9333,7024.4107
961,7087.4667,6090.6667,7022.4807
962,7087.4667,6154.0667,7027.6327
963,7087.4667,6220.1333,7027.7260
964,7087.4667,6090.2667,7037.8293
965,7087.4667,6155.6667,7033.8120
966,7087.4667,6121.9000,7022.4193
967,7087.4667,6121.7667,7018.4140
968,7087.4667,6124.0333,7025.1233
969,7087.4667,6088.5333,7019.7713
970,7087.4667,6154.6667,7029.6880
971,7087.4667,6155.3333,7029.7973
972,7087.4667,6089.0667,7029.7760
973,7087.4667,6122.0333,7018.5273
974,7087.4667,6089.4000,7014.4473
975,7087.4667,6089.3333,7024.3507
976,7087.4667,6188.3667,7022.4460
977,7087.4667,6154.7333,7019.0960
978,7087.4667,6155.2000,7019.2040
979,7087.4667,6154.8000,7028.3840
980,7087.4667,6089.3333,7026.4527
981,7087.4667,6121.5000,7021.1300
982,7087.4667,6121.4333,7019.7033
983,7087.4667,6188.5000,7031.0680
984,7087.4667,6089.5333,7025.7813
985,7087.4667,6090.8667,7019.1747
986,7087.4667,6089.4667,7017.8200
987,7087.4667,6187.3000,7022.4193
988,7087.4667,6088.7333,7021.5813
989,7087.4667,6121.3000,7023.1267
990,7087.4667,6187.7000,7026.4860
991,7087.4667,6089.9333,7032.3827
992,7087.4667,6122.9667,7027.1453
993,7087.4667,6122.2333,7023.7700
994,7087.4667,6122.5000,7027.1160
995,7087.4667,6121.3000,7021.7213
996,7087.4667,6088.3333,7029.0180
997,7087.4667,6090.2000,7033.7867
998,7087.4667,6121.9000,7021.2033
999,7087.4667,6155.5333,7026.4727
1000,7087.4667,6121.9667,7018.4740
