geracao,melhor_medio,pior_medio,media_populacional
698,6929.3333,-769.5667,6289.6100
699,6929.3333,-764.9000,6342.6867
700,6929.3333,-317.1333,6461.2000
701,6929.3333,-322.1333,6360.6300
702,6929.3333,-768.8667,6231.0013
703,6929.3333,-543.0333,6385.5453
704,6929.3333,-768.1333,6320.9520
705,6929.3333,133.2000,6417.5500
706,6929.3333,-536.1667,6395.5287
707,6929.3333,-769.4000,6368.3747
708,6929.3333,-533.4333,6325.0413
709,6929.3333,-770.6333,6314.7720
710,6929.3333,-306.4333,6355.3620
711,6929.3333,-763.6000,6340.2413
712,6929.3333,-764.6667,6367.1213
713,6929.3333,-536.7667,6339.9547
714,6929.3333,-993.8667,6322.3160
715,6929.3333,-536.6333,6342.1527
716,6929.3333,-770.5333,6265.9953
717,6929.3333,-309.6000,6338.0920
718,6929.3333,-540.6667,6366.0833
719,6929.3333,-538.3000,6368.3600
720,6929.3333,-760.4667,6325.3353
721,6929.3333,-541.0667,6315.0900
722,6929.3333,-766.6333,6323.6173
723,6929.3333,-768.5000,6298.0387
724,6929.3333,-82.7000,6405.2407
725,6929.3333,-87.2000,6388.2760
726,6929.3333,-994.7000,6288.7793
727,6929.3333,-84.4333,6436.0000
728,6929.3333,-539.7000,6367.8727
729,6929.3333,-303.7000,6307.7693
730,6929.3333,-541.7667,6442.4507
731,6929.3333,-994.0333,6204.4353
732,6929.3333,-993.4333,6303.2213
733,6929.3333,-767.6000,6365.7813
734,6929.3333,135.1000,6371.5647
735,6929.3333,-75.7000,6412.7967
736,6929.3333,-305.1667,6448.9587
737,6929.6000,-317.6333,6354.2193
738,6929.6000,-536.0000,6379.3240
739,6929.6000,-532.6000,6395.3367
740,6929.6000,-992.2667,6363.4447
741,6929.6000,-766.6667,6346.3233
742,6929.6000,-993.3000,6366.6253
743,6929.6000,-316.0667,6361.5613
744,6929.6000,-768.1667,6405.9773
745,6929.6000,-765.9333,6391.3027
746,6929.6000,-766.4333,6326.0293
747,6929.6000,-771.0000,6282.5260
748,6929.6000,-89.5333,6321.2953
749,6929.6000,-85.6333,6376.4307
750,6929.6000,-767.1667,6386.3533
751,6929.6000,-769.0333,6324.1240
752,6929.6000,-762.8000,6293.0253
753,6929.6000,-763.7333,6313.4120
754,6929.6000,-317.3000,6352.6340
755,6929.6000,-763.8333,6359.8760
756,6929.6000,144.1333,6502.9080
757,6929.6000,-765.7000,6276.0600
758,6929.6000,-89.1667,6318.1247
759,6929.6000,-544.2000,6333.6253
760,6929.6000,-541.6667,6368.6467
761,6929.6000,-541.1667,6349.4760
762,6929.6000,-769.1333,6303.1473
763,6929.6000,-541.5667,6363.6200
764,6929.6000,-53.4333,6313.9327
765,6929.6000,-542.0000,6367.0467
766,6929.6000,-766.8667,6383.4573
767,6929.6000,-94.1000,6316.7220
768,6929.6000,-765.5000,6218.1893
769,6929.6000,-764.0000,6373.9853
770,6929.6000,-766.6000,6380.5313
771,6929.6000,-764.5667,6334.9320
772,6929.6000,-993.8000,6322.5487
773,6929.6000,-992.9333,6359.9627
774,6929.6000,-540.7667,6383.0547
775,6929.6000,-992.6333,6425.1973
776,6929.6000,-762.2667,6316.0820
777,6929.6000,-766.2333,6313.7407
778,6929.6000,-766.8000,6323.5840
779,6929.6000,-992.6667,6387.3033
780,6929.6000,-770.2667,6357.7087
781,6930.6667,-536.4000,6332.6307
782,6930.6667,-539.5000,6339.6987
783,6930.6667,-308.5667,6396.1127
784,6930.6667,-767.4333,6316.9473
785,6930.6667,-739.0667,6349.0573
786,6930.6667,-771.0333,6419.4413
787,6930.6667,-539.6000,6370.7487
788,6930.6667,-539.5333,6303.6320
789,6930.6667,-534.5000,6340.8353
790,6930.6667,-538.3333,6356.8560
791,6930.6667,-993.7333,6346.0460
792,6930.6667,-995.4667,6279.8287
793,6930.6667,-535.4333,6320.5820
794,6930.6667,-541.7667,6358.2620
795,6930.6667,-544.1667,6357.7093
796,6930.6667,-774.8333,6370.6813
797,6930.6667,-535.2667,6357.5553
798,6930.6667,-995.7333,6311.4573
799,6930.6667,-767.7667,6385.8560
800,6930.6667,-767.6667,6389.5660
801,6930.6667,-317.8667,6399.4820
802,6930.6667,-762.0333,6380.3093
803,6930.6667,-768.0333,6392.9627
804,6930.6667,-312.4000,6403.9627
805,6930.6667,-536.0333,6419.8060
806,6930.6667,-993.0000,6443.4567
807,6930.6667,-993.9333,6366.9500
808,6930.6667,-542.3333,6303.6813
809,6930.6667,-535.2000,6342.0713
810,6930.6667,-994.9333,6354.1427
811,6930.6667,-768.8333,6347.8380
812,6930.6667,-314.9667,6345.2113
813,6930.6667,-537.5667,6325.9007
814,6930.6667,-510.8000,6377.2680
815,6930.6667,-321.4667,6341.9453
816,6930.6667,-543.1667,6371.4267
817,6930.6667,-762.8000,6410.0347
818,6930.6667,-539.5333,6408.4600
819,6930.6667,-763.8333,6313.3747
820,6930.6667,-91.9667,6413.1087
821,6930.6667,-774.4333,6287.5267
822,6930.6667,-995.5333,6207.0507
823,6930.6667,-768.4333,6364.6067
824,6930.6667,-313.2000,6436.2980
825,6930.6667,-538.4667,6335.3040
826,6930.6667,-764.9000,6311.2333
827,6930.6667,-539.4333,6329.6180
828,6930.6667,-541.8667,6334.6387
829,6930.6667,-766.6000,6295.3727
830,6930.6667,-773.2000,6318.4400
831,6930.6667,-544.7000,6446.3027
832,6930.6667,-545.2333,6372.3627
833,6930.6667,-538.2667,6357.5320
834,6930.6667,-88.9667,6400.0960
835,6930.6667,-321.6667,6305.3527
836,6930.6667,-990.8000,6284.1247
837,6930.6667,138.9667,6386.5327
838,6930.6667,-993.0667,6252.2040
839,6930.6667,-765.5333,6390.5947
840,6930.6667,-775.9000,6278.2733
841,6930.6667,-80.8667,6421.0573
842,6930.6667,-541.2000,6446.9413
843,6930.6667,-992.4667,6363.9593
844,6930.6667,-766.7667,6369.8487
845,6930.6667,-538.2667,6414.5080
846,6930.6667,-541.6000,6346.1020
847,6930.6667,-727.9667,6381.1460
848,6930.6667,-763.0000,6381.7487
849,6930.6667,-766.2333,6348.5947
850,6930.6667,-993.9000,6325.4853
851,6930.6667,-534.2333,6442.9960
852,6930.6667,-765.7333,6376.0040
853,6930.6667,-994.6667,6338.2980
854,6930.6667,-305.6333,6441.2347
855,6930.6667,-765.1667,6355.8213
856,6930.6667,-542.3000,6385.6860
857,6930.6667,-995.1333,6257.2713
858,6930.6667,-544.4000,6317.2227
859,6930.6667,-536.3333,6334.3367
860,6930.6667,-546.1667,6367.3187
861,6930.6667,-538.5000,6391.9267
862,6930.6667,-762.2667,6327.6187
863,6930.6667,-311.6000,6347.3627
864,6930.6667,-313.8667,6352.9267
865,6930.6667,-767.8000,6292.6853
866,6930.6667,-766.6333,6337.0167
867,6930.6667,-994.8667,6368.2093
868,6930.6667,-311.7000,6425.8080
869,6930.6667,-536.8667,6349.8887
870,6930.6667,-732.9000,6341.3487
871,6930.6667,-314.0333,6398.0500
872,6930.6667,-767.0333,6246.1613
873,6930.6667,-535.6333,6356.3180
874,6930.6667,-87.9667,6410.3200
875,6930.6667,-994.0333,6355.8760
876,6930.6667,-85.5667,6434.2200
877,6930.6667,-994.7333,6319.4840
878,6930.6667,1045.8333,6501.5213
879,6930.6667,-995.2667,6348.8307
880,6930.6667,-992.1333,6361.6053
881,6930.6667,-763.7000,6295.5307
882,6930.6667,-546.8333,6346.2300
883,6930.6667,-541.2667,6383.2527
884,6930.6667,-769.4333,6240.9040
885,6930.6667,-769.9333,6317.0287
886,6930.6667,-312.9333,6376.6220
887,6930.6667,-763.9333,6389.0180
888,6930.6667,-536.6000,6349.6053
889,6930.6667,-540.5000,6306.8660
890,6930.6667,361.8000,6424.0387
891,6930.6667,-542.2000,6344.8953
892,6930.6667,-993.0000,6367.7620
893,6930.6667,131.7333,6443.4980
894,6930.6667,-766.9667,6409.8960
895,6930.6667,-536.5667,6304.7193
896,6930.6667,-87.3667,6375.0700
897,6930.6667,-547.0000,6288.6393
898,6930.6667,-316.3333,6394.0387
899,6930.6667,-994.1333,6352.7253
900,6930.6667,-994.1667,6280.5327
901,6930.6667,-308.6333,6356.1507
902,6930.6667,-769.8333,6333.0473
903,6930.6667,-314.3333,6409.9640
904,6930.6667,-539.1667,6366.1507
905,6930.6667,-994.9000,6295.1067
906,6930.6667,-994.2333,6375.4880
907,6930.6667,-772.7667,6350.9367
908,6930.6667,-765.5333,6316.1987
909,6930.6667,-995.5333,6295.0127
910,6930.6667,-764.2000,6188.2073
911,6930.6667,-763.2333,6402.1200
912,6930.6667,-770.2333,6381.4240
913,6930.6667,-541.6333,6289.4240
914,6930.6667,-992.7333,6384.7107
915,6930.6667,-775.3667,6381.8807
916,6930.6667,-538.1667,6472.8927
917,6930.6667,-995.7667,6369.1820
918,6930.6667,-772.3667,6362.5280
919,6930.6667,-543.7667,6412.5060
920,6930.6667,-548.7333,6330.9253
921,6930.6667,-310.2000,6400.3140
922,6930.6667,-769.7667,6384.6133
923,6930.6667,-535.4333,6258.5187
924,6930.6667,-993.4000,6330.9327
925,6930.6667,-995.6667,6232.4800
926,6930.6667,-542.9333,6238.9580
927,6930.6667,-993.8667,6318.7513
928,6930.6667,-770.3667,6389.1067
929,6930.6667,-541.8667,6324.1927
930,6930.6667,-538.6000,6338.2660
931,6930.6667,-539.2333,6340.4800
932,6930.6667,-993.2333,6228.8327
933,6930.6667,-995.3667,6295.6553
934,6930.6667,-766.8667,6298.8313
935,6930.6667,-991.7000,6343.0213
936,6930.6667,-319.8000,6339.0200
937,6930.6667,-535.1667,6413.6193
938,6930.6667,-772.3667,6355.5600
939,6930.6667,-768.1667,6348.9980
940,6930.6667,-536.3667,6352.8680
941,6930.6667,-764.3667,6351.7120
942,6930.6667,-771.1000,6267.8333
943,6930.6667,-767.9000,6302.0960
944,6930.6667,-535.5000,6407.2680
945,6930.6667,-537.6000,6380.7360
946,6930.6667,-764.6333,6280.4440
947,6930.6667,-304.6333,6360.4400
948,6930.6667,-548.6667,6409.7000
949,6930.6667,-304.3000,6368.7453
950,6930.6667,-320.4667,6422.2280
951,6930.6667,-768.9667,6360.0467
952,6930.6667,-317.8000,6329.2427
953,6930.6667,-992.9000,6320.4000
954,6930.6667,-317.7000,6486.1920
955,6930.6667,-536.6333,6371.5187
956,6930.6667,-320.5667,6396.9727
957,6930.6667,-307.9000,6454.9633
958,6930.6667,-765.9667,6307.3267
959,6930.6667,-994.2000,6396.5420
960,6930.6667,-770.5000,6334.8340
961,6930.6667,-994.3000,6315.0347
962,6930.6667,-538.6667,6363.7680
963,6930.6667,-989.2333,6397.6893
964,6930.6667,-318.9667,6395.4540
965,6930.6667,-544.6667,6343.1427
966,6930.6667,-540.7667,6441.2493
967,6930.6667,-513.0333,6378.0573
968,6930.6667,-761.1333,6382.3300
969,6930.6667,-766.5667,6327.5947
970,6930.6667,-82.0000,6505.9347
971,6930.6667,-765.9667,6375.5553
972,6930.6667,-765.2333,6368.1120
973,6930.6667,-990.0333,6375.0933
974,6930.6667,-536.7000,6369.4100
975,6930.6667,-767.6667,6358.3307
976,6930.6667,-770.9333,6331.8367
977,6930.6667,-765.2000,6470.0767
978,6930.6667,-993.9667,6327.7607
979,6930.6667,-545.3333,6365.2060
980,6930.6667,-541.5333,6420.5953
981,6930.6667,-315.1667,6377.5953
982,6930.6667,-994.3000,6280.8780
983,6930.6667,-311.7333,6346.1367
984,6930.6667,-767.4000,6302.3867
985,6930.6667,134.0667,6367.9007
986,6930.6667,-771.4333,6314.6333
987,6930.6667,-512.4333,6332.1000
988,6930.6667,-763.7000,6412.6327
989,6930.6667,-538.3333,6442.9087
990,6930.6667,-772.1333,6326.3847
991,6930.6667,-539.2000,6445.7393
992,6930.6667,-86.6333,6393.1153
993,6930.6667,-544.8667,6377.4647
994,6930.6667,-539.4667,6294.2713
995,6930.6667,-766.7667,6389.7927
996,6930.6667,-57.7333,6442.7447
997,6930.6667,-538.3333,6421.0027
998,6930.6667,-770.4333,6370.9707
999,6930.6667,-543.7333,6392.3707
1000,6930.6667,-766.5333,6397.4573
