geracao,melhor_medio,pior_medio,media_populacional
697,6869.9333,-572.5000,6016.7687
698,6869.9333,-522.3667,6082.5247
699,6869.9333,-400.4000,6047.8367
700,6869.9333,-532.2000,6016.7033
701,6869.9333,-553.4000,6022.5767
702,6869.9333,-552.9667,6066.7847
703,6869.9333,-531.8000,6052.9447
704,6869.9333,-500.1333,6042.7847
705,6869.9333,-478.7667,6088.8473
706,6869.9333,-575.5333,6039.9140
707,6869.9333,-468.8667,6046.6153
708,6869.9333,-471.7000,6014.5120
709,6869.9333,-496.8333,6131.0613
710,6869.9333,-486.4667,6086.8693
711,6869.9333,-440.5000,6124.6227
712,6869.9333,-500.5333,6061.7733
713,6869.9333,-541.4333,6079.6660
714,6869.9333,-493.2667,6041.5173
715,6869.9333,-530.8333,6048.7080
716,6869.9333,-528.6667,5965.4413
717,6869.9333,-535.9000,6022.7260
718,6869.9333,-502.3000,6004.6027
719,6869.9333,-476.7667,6116.7693
720,6869.9333,-497.4333,6096.2673
721,6869.9333,-534.0667,6027.2713
722,6869.9333,-563.1000,6073.7033
723,6869.9333,-561.7667,6122.4713
724,6869.9333,-369.2333,6057.0220
725,6869.9333,-124.6333,6182.5227
726,6869.9333,-464.4333,5974.5740
727,6869.9333,-497.2000,5978.1580
728,6869.9333,-499.8000,5995.9587
729,6869.9333,-564.0667,6021.5660
730,6869.9333,-571.3000,5957.5020
731,6869.9333,-406.8667,6160.2287
732,6869.9333,-493.8000,6135.0340
733,6869.9333,-423.5667,6136.6767
734,6869.9333,-539.7333,5951.8793
735,6869.9333,-634.1000,6061.1773
736,6869.9333,-418.3667,6077.8240
737,6869.9333,-466.9000,6059.1960
738,6869.9333,-467.4000,6111.5740
739,6869.9333,-544.0333,6114.8967
740,6869.9333,-397.0333,5988.8633
741,6869.9333,-527.7000,6051.9833
742,6869.9333,-558.8000,6041.8287
743,6869.9333,-554.6000,6020.2080
744,6869.9333,-502.5667,6001.9380
745,6869.9333,-568.7667,6091.3527
746,6869.9333,-468.7667,5931.0260
747,6869.9333,-607.5000,6037.6587
748,6869.9333,-497.9333,6055.9487
749,6869.9333,-431.4333,6030.5247
750,6869.9333,-495.3000,6027.6420
751,6869.9333,-638.1333,6048.5947
752,6869.9333,-533.9333,5958.2807
753,6869.9333,-526.3667,6026.0460
754,6869.9333,-459.8000,6071.5353
755,6869.9333,-537.4333,6088.6193
756,6869.9333,-458.9667,6084.0253
757,6869.9333,-422.6333,6036.2373
758,6869.9333,-629.5667,5994.6853
759,6869.9333,-531.1333,6131.5960
760,6869.9333,-501.6000,6060.9920
761,6869.9333,-565.2667,6114.9087
762,6869.9333,-458.3333,5977.1593
763,6869.9333,-334.6333,6028.6420
764,6869.9333,-201.6333,6109.4767
765,6869.9333,-465.5333,6014.9600
766,6869.9333,-433.4333,5946.9427
767,6869.9333,-474.5000,6007.7133
768,6869.9333,-393.0667,6078.1753
769,6869.9333,-570.7667,5954.5033
770,6869.9333,-536.7667,6089.6780
771,6869.9333,-457.5000,6003.4173
772,6869.9333,-428.8667,5980.9833
773,6869.9333,-572.3333,5992.4260
774,6869.9333,-419.3667,6105.5260
775,6869.9333,-498.2000,6035.5660
776,6869.9333,-592.2667,6100.4600
777,6869.9333,-466.0667,6022.8800
778,6869.9333,-505.7000,6115.3333
779,6869.9333,-566.0667,6074.3213
780,6869.9333,-526.7333,6165.9673
781,6869.9333,-537.5000,6027.1800
782,6869.9333,-540.4333,5975.3853
783,6869.9333,-496.1000,6036.7833
784,6869.9333,-499.9667,6042.8893
785,6869.9333,-602.5667,6063.7200
786,6869.9333,-459.5667,6059.0627
787,6869.9333,-427.2333,6191.5540
788,6869.9333,-462.8667,5980.7733
789,6869.9333,-493.3667,6098.1807
790,6869.9333,-322.0667,6064.3907
791,6869.9333,-504.8667,6065.9667
792,6869.9333,-469.6333,6069.1747
793,6869.9333,-531.9333,5960.3327
794,6869.9333,-495.9333,6068.7880
795,6869.9333,-596.0667,6048.8207
796,6869.9333,-499.8000,6037.4987
797,6869.9333,-552.2667,5996.9620
798,6869.9333,-428.1667,6095.0027
799,6869.9333,-456.9333,6067.2660
800,6869.9333,-564.6333,6075.4667
801,6869.9333,-540.4667,6043.7413
802,6869.9333,-531.1333,6124.3700
803,6869.9333,-561.6000,6037.4020
804,6869.9333,-494.9333,6043.7340
805,6869.9333,-503.6333,6003.4533
806,6869.9333,-498.1667,6050.4687
807,6869.9333,-501.5333,6029.2980
808,6869.9333,-535.2667,6080.0900
809,6869.9333,-456.0000,5987.7213
810,6869.9333,-302.1000,5995.3767
811,6869.9333,-422.5667,6089.7800
812,6869.9333,-499.5000,6101.5620
813,6869.9333,-679.5333,6055.8413
814,6869.9333,-352.2000,6027.9800
815,6869.9333,-232.0333,6145.9300
816,6869.9333,-570.9667,6082.9953
817,6869.9333,-489.5333,6111.0680
818,6869.9333,-491.6000,6020.5080
819,6869.9333,-590.7667,5992.8140
820,6869.9333,-539.8333,6030.0307
821,6869.9333,-500.1333,6129.5027
822,6869.9333,-609.6667,5959.9313
823,6869.9333,-455.1000,6025.6713
824,6869.9333,-562.6000,6001.4447
825,6869.9333,-417.3000,6046.4260
826,6869.9333,-400.3667,6077.7367
827,6869.9333,-603.3000,6029.6940
828,6869.9333,-649.7000,5937.7367
829,6869.9333,-540.0333,6062.5880
830,6869.9333,-426.5000,6022.0233
831,6869.9333,-432.6333,6093.6607
832,6869.9333,-455.7333,6101.3187
833,6869.9333,-537.6667,6082.2413
834,6869.9333,-502.6667,6037.1673
835,6869.9333,-566.8667,5997.3340
836,6869.9333,-565.0000,6104.4880
837,6869.9333,-492.1000,6067.3380
838,6869.9333,-503.2667,6055.9040
839,6869.9333,-409.7333,5951.5927
840,6869.9333,-564.3000,6099.8333
841,6869.9333,-237.4667,6146.3787
842,6869.9333,-566.3333,6107.9967
843,6869.9333,-500.0000,5996.0587
844,6869.9333,-425.4667,6135.8073
845,6869.9333,-504.8000,6102.3180
846,6869.9333,-516.0000,6002.1233
847,6869.9333,-423.1000,6075.5487
848,6869.9333,-522.6000,6155.8273
849,6869.9333,-521.9333,6089.9213
850,6869.9333,-543.4333,5966.9840
851,6869.9333,-467.0333,5998.0940
852,6869.9333,-533.3333,6067.5220
853,6869.9333,-532.2000,6052.1920
854,6869.9333,-529.7333,5906.3227
855,6869.9333,-362.2667,6027.8827
856,6869.9333,-566.4333,6073.6600
857,6869.9333,-531.1667,5984.9747
858,6869.9333,-480.0000,6037.2707
859,6869.9333,-506.0333,6053.9440
860,6869.9333,-497.3000,6029.1373
861,6869.9333,-605.3667,5985.3473
862,6869.9333,-428.6667,6020.0753
863,6869.9333,-498.7333,6068.1980
864,6869.9333,-362.6333,6094.7700
865,6869.9333,-631.7667,5987.9600
866,6869.9333,-601.1667,5975.6547
867,6869.9333,-495.8000,6068.6633
868,6869.9333,-477.1000,5938.4300
869,6869.9333,-537.2333,6044.3240
870,6869.9333,-495.8667,6000.1600
871,6869.9333,-532.2000,5970.1847
872,6869.9333,-573.7667,6039.9540
873,6869.9333,-488.7333,6032.3727
874,6869.9333,-535.6333,6106.9160
875,6869.9333,-493.3667,6036.8540
876,6869.9333,-271.3000,6074.1340
877,6869.9333,-530.1333,6104.5287
878,6869.9333,-566.3667,6037.6433
879,6869.9333,-500.9000,6087.1800
880,6869.9333,-561.6000,6106.2960
881,6869.9333,-523.6333,5956.0027
882,6869.9333,-603.0667,6001.7593
883,6869.9333,-602.2333,6013.7367
884,6869.9333,-465.1333,6096.8907
885,6869.9333,-458.9000,6039.1140
886,6869.9333,-607.0333,5991.6460
887,6869.9333,-465.1000,6048.3087
888,6869.9333,-637.3333,5912.3373
889,6869.9333,-566.7667,6052.1673
890,6869.9333,-557.2000,6103.7927
891,6869.9333,-471.8000,6017.5287
892,6869.9333,-527.7000,6053.8500
893,6869.9333,-533.8333,6004.1527
894,6869.9333,-566.8000,6047.9820
895,6869.9333,-507.2667,5956.8273
896,6869.9333,-599.3333,6110.7960
897,6869.9333,-565.8333,6024.4987
898,6869.9333,-499.2000,6008.7247
899,6869.9333,-530.8000,6064.5113
900,6869.9333,-463.7000,6065.1080
901,6869.9333,-490.9000,6039.9707
902,6869.9333,-499.0000,6046.5547
903,6869.9333,-570.9000,5966.9293
904,6869.9333,-495.4000,6073.5527
905,6869.9333,-432.9000,6061.2667
906,6869.9333,-399.6333,5982.7707
907,6869.9333,-600.7333,6006.2120
908,6869.9333,-393.7333,6046.5780
909,6869.9333,-530.6333,5929.9267
910,6869.9333,-424.6333,5942.7300
911,6869.9333,-532.4333,6150.6667
912,6869.9333,-498.0333,6020.3547
913,6869.9333,-503.7667,6045.6173
914,6869.9333,-580.4333,6046.9833
915,6869.9333,-466.1667,6053.7740
916,6869.9333,-396.2000,6050.8313
917,6869.9333,-205.4667,6052.4087
918,6869.9333,-476.5333,5976.8260
919,6869.9333,-367.0000,5980.3420
920,6869.9333,-462.1667,6201.9267
921,6869.9333,-541.4000,6078.3427
922,6869.9333,-537.2333,6014.1940
923,6869.9333,-597.7333,6044.5460
924,6869.9333,-431.3333,6074.5713
925,6869.9333,-544.2000,6046.5627
926,6869.9333,-592.8667,6030.1187
927,6869.9333,-460.0667,6029.4067
928,6869.9333,-435.4000,6049.7853
929,6869.9333,-552.5333,5901.8073
930,6869.9333,-599.1333,6023.9940
931,6869.9333,-505.1667,6040.6460
932,6869.9333,-344.7000,6004.2720
933,6869.9333,-462.5667,5995.5287
934,6869.9333,-351.8667,6111.4453
935,6869.9333,-600.4333,6072.7793
936,6869.9333,-565.2000,5994.1020
937,6869.9333,-572.1333,6089.9520
938,6869.9333,-355.3667,6026.1913
939,6869.9333,-527.6000,6100.5447
940,6869.9333,-556.4000,6085.7427
941,6869.9333,-530.0000,6164.7960
942,6869.9333,-606.4667,5968.8160
943,6869.9333,-630.5000,6066.3307
944,6869.9333,-545.1667,6026.6373
945,6869.9333,-341.3000,5971.0173
946,6869.9333,-540.5667,5921.5880
947,6869.9333,-566.0000,6078.7340
948,6869.9333,-609.0333,5907.4580
949,6869.9333,-392.7000,5990.5893
950,6869.9333,-462.6333,6054.3133
951,6869.9333,-560.1333,6020.9287
952,6869.9333,-610.4333,5980.9613
953,6869.9333,-540.8000,6129.3147
954,6869.9333,-198.1667,6086.1893
955,6869.9333,-291.1333,6161.6080
956,6869.9333,-543.8000,6039.5827
957,6869.9333,-465.7667,6075.4533
958,6869.9333,-331.0000,6119.4053
959,6869.9333,-499.7667,6069.4293
960,6869.9333,-596.2667,6058.7040
961,6869.9333,-528.5667,6037.3773
962,6869.9333,-239.9333,6055.2113
963,6869.9333,-305.7333,5957.5613
964,6869.9333,-474.5000,6013.3947
965,6869.9333,-464.3333,6060.0087
966,6869.9333,-500.6000,6037.5560
967,6869.9333,-535.0000,6048.6947
968,6869.9333,-202.5333,6178.8753
969,6869.9333,-528.6333,6091.8887
970,6869.9333,-569.9000,6015.3153
971,6869.9333,-468.2667,6050.0333
972,6869.9333,-535.6000,6089.6620
973,6869.9333,-390.1333,6058.6320
974,6869.9333,-462.8667,5999.9893
975,6869.9333,-499.3000,6050.1520
976,6869.9333,-268.3333,6060.6187
977,6869.9333,-499.7000,6018.3433
978,6869.9333,-457.8333,6127.0247
979,6869.9333,-246.6333,6050.5247
980,6869.9333,-458.5667,6165.8173
981,6869.9333,-537.6667,5988.9020
982,6869.9333,-563.9667,6049.5027
983,6869.9333,-567.1000,6017.9807
984,6869.9333,-528.1000,6076.4620
985,6869.9333,-522.9667,6003.4227
986,6869.9333,-538.8333,6026.7020
987,6869.9333,-564.5333,6050.4013
988,6869.9333,-431.7667,6015.1420
989,6869.9333,-564.1333,5947.7533
990,6869.9333,-526.3667,6044.6700
991,6869.9333,-201.0000,5999.9320
992,6869.9333,-606.3333,6066.1547
993,6869.9333,-405.2333,6004.0687
994,6869.9333,-457.1000,6161.0880
995,6869.9333,-523.2667,6041.9133
996,6869.9333,-430.5000,6117.8367
997,6869.9333,-535.3000,5992.0080
998,6869.9333,-499.3667,5953.0160
999,6869.9333,-637.2333,6079.2513
1000,6869.9333,-606.5667,6003.3167
