geracao,melhor_medio,pior_medio,media_populacional
713,7024.9333,1109.9333,6688.5687
714,7024.9333,1582.1667,6721.9227
715,7024.9333,1110.6333,6691.5300
716,7024.9333,-59.3667,6627.9813
717,7024.9333,1112.4000,6692.8173
718,7024.9333,1374.9667,6715.0993
719,7024.9333,1577.4667,6647.7020
720,7024.9333,1812.1000,6760.4593
721,7024.9333,876.8333,6692.4327
722,7024.9333,1342.6667,6691.6747
723,7024.9333,875.4000,6693.4167
724,7024.9333,408.1333,6663.8360
725,7024.9333,875.2667,6720.7793
726,7024.9333,-62.3000,6650.5567
727,7024.9333,174.4667,6698.6600
728,7024.9333,1109.3667,6689.3700
729,7024.9333,645.1000,6638.0340
730,7024.9333,1344.0000,6731.7260
731,7024.9333,407.3667,6703.9613
732,7024.9333,1814.9000,6774.7467
733,7024.9333,1343.0333,6749.0400
734,7024.9333,876.0667,6661.7473
735,7024.9333,877.1000,6654.5440
736,7024.9333,875.1333,6688.3713
737,7024.9333,2081.3000,6782.8060
738,7024.9333,173.8333,6689.6480
739,7024.9333,1109.8000,6739.1560
740,7024.9333,-58.3333,6671.3580
741,7024.9333,1581.1667,6743.7473
742,7024.9333,406.9667,6655.2967
743,7024.9333,408.1333,6692.6060
744,7024.9333,410.1333,6659.0460
745,7024.9333,878.9000,6699.3720
746,7024.9333,672.7333,6640.7180
747,7024.9333,676.5000,6634.7033
748,7024.9333,-61.0000,6663.8247
749,7024.9333,878.3333,6719.9980
750,7024.9333,1576.4667,6774.3347
751,7024.9333,1813.0000,6723.7493
752,7024.9333,174.8000,6666.4720
753,7024.9333,1343.9667,6708.3187
754,7024.9333,1345.7333,6732.0980
755,7024.9333,2043.1333,6683.5907
756,7024.9333,875.8000,6682.0133
757,7024.9333,874.7333,6716.2193
758,7024.9333,875.9000,6690.1953
759,7024.9333,641.7000,6720.5633
760,7024.9333,1112.6667,6699.0573
761,7024.9333,1114.6333,6691.9993
762,7024.9333,408.9000,6667.5247
763,7024.9333,876.2667,6710.4380
764,7024.9333,1112.0000,6736.2220
765,7024.9333,1813.5333,6711.7093
766,7024.9333,1111.1333,6728.3320
767,7024.9333,876.7667,6679.6807
768,7024.9333,1573.4667,6637.2880
769,7024.9333,674.9333,6684.7780
770,7024.9333,1577.4333,6694.8520
771,7024.9333,175.2000,6655.5427
772,7024.9333,1342.3667,6699.2760
773,7024.9333,1581.1333,6758.5160
774,7024.9333,1344.1667,6757.6407
775,7024.9333,1111.3000,6683.0247
776,7024.9333,641.9667,6696.4813
777,7024.9333,642.5667,6652.7787
778,7024.9333,1345.9333,6733.9320
779,7024.9333,408.2333,6664.6007
780,7024.9333,1344.6333,6693.5667
781,7024.9333,873.4333,6662.1260
782,7024.9333,873.2667,6705.5633
783,7024.9333,1110.7000,6659.0360
784,7024.9333,641.6667,6714.2880
785,7024.9333,643.7667,6699.7027
786,7024.9333,910.7667,6704.5993
787,7024.9333,642.5333,6676.0133
788,7024.9333,1114.4667,6680.7733
789,7024.9333,1111.9333,6708.9353
790,7024.9333,409.3333,6693.2820
791,7024.9333,407.1333,6665.7593
792,7024.9333,408.4333,6680.9060
793,7024.9333,1581.2667,6673.7007
794,7024.9333,642.9333,6663.4687
795,7024.9333,1613.3000,6699.3580
796,7024.9333,644.4000,6702.5333
797,7024.9333,1107.0667,6690.1253
798,7024.9333,637.5667,6730.5387
799,7024.9333,876.4000,6702.8973
800,7024.9333,1108.8667,6691.8820
801,7024.9333,1345.0000,6740.6620
802,7024.9333,1111.6000,6707.7333
803,7024.9333,1138.9667,6653.4060
804,7024.9333,1109.0333,6677.7353
805,7024.9333,1575.9667,6693.9313
806,7024.9333,1111.3000,6652.1793
807,7024.9333,640.6667,6662.0140
808,7024.9333,1344.2000,6694.7440
809,7024.9333,173.6667,6629.0693
810,7024.9333,173.2667,6673.6487
811,7024.9333,406.4333,6731.9940
812,7024.9333,408.8000,6658.6020
813,7024.9333,644.2000,6718.0093
814,7024.9333,170.3667,6665.2267
815,7024.9333,876.4333,6677.1433
816,7024.9333,645.1667,6732.9547
817,7024.9333,641.0667,6615.2273
818,7024.9333,408.5667,6683.5620
819,7024.9333,408.5000,6683.8253
820,7024.9333,644.5000,6670.2207
821,7024.9333,879.2333,6693.3647
822,7024.9333,1110.3333,6662.9653
823,7024.9333,174.8000,6710.4520
824,7024.9333,-294.3667,6660.9860
825,7024.9333,1108.4000,6683.4547
826,7024.9333,409.7000,6658.0780
827,7024.9333,872.6000,6709.6860
828,7024.9333,1142.7000,6696.0533
829,7024.9333,645.5667,6721.0660
830,7024.9333,1581.5000,6733.4867
831,7024.9333,442.8000,6671.3580
832,7024.9333,677.6000,6674.7060
833,7024.9333,641.3333,6661.8167
834,7024.9333,644.0667,6688.5793
835,7024.9333,1343.4000,6658.2187
836,7024.9333,1111.0667,6722.0500
837,7024.9333,1110.7333,6712.4533
838,7024.9333,877.5000,6677.6567
839,7024.9333,643.2000,6630.1853
840,7024.9333,641.1000,6694.8153
841,7024.9333,1578.6333,6678.6973
842,7024.9333,2084.1667,6762.2207
843,7024.9333,406.6333,6652.7360
844,7024.9333,879.8000,6733.8320
845,7024.9333,877.4000,6681.0420
846,7024.9333,1110.6333,6717.0873
847,7024.9333,641.1667,6702.2413
848,7024.9333,908.9667,6746.5600
849,7024.9333,1581.6333,6744.8600
850,7024.9333,876.5333,6683.3520
851,7024.9333,175.7000,6682.5180
852,7024.9333,643.1000,6695.0327
853,7024.9333,877.2667,6689.5620
854,7024.9333,876.3667,6665.9287
855,7024.9333,879.0333,6733.4240
856,7024.9333,1109.8667,6704.8087
857,7024.9333,1110.1667,6659.6240
858,7024.9333,1375.8667,6777.8233
859,7024.9333,173.6000,6690.5160
860,7024.9333,876.0333,6626.5747
861,7024.9333,640.6667,6728.6607
862,7024.9333,1106.9000,6658.9927
863,7024.9333,645.8667,6644.2487
864,7024.9333,1109.9667,6748.7633
865,7024.9333,873.8333,6697.8260
866,7024.9333,408.6667,6669.9100
867,7024.9333,642.9000,6694.9993
868,7024.9333,-260.9667,6654.4033
869,7024.9333,1108.0000,6717.0713
870,7024.9333,1344.0667,6717.3720
871,7024.9333,641.7333,6673.6547
872,7024.9333,1344.0667,6681.4207
873,7024.9333,410.5667,6703.1540
874,7024.9333,644.5000,6675.7407
875,7024.9333,873.8333,6701.5333
876,7024.9333,1111.6667,6712.4260
877,7024.9333,175.9667,6680.1053
878,7024.9333,876.5333,6736.3620
879,7024.9333,878.9333,6714.7493
880,7024.9333,407.3333,6666.3947
881,7024.9333,641.0333,6702.5273
882,7024.9333,1140.4333,6663.9747
883,7024.9333,1343.5000,6690.9293
884,7024.9333,-60.7000,6641.1480
885,7024.9333,675.0000,6695.1407
886,7024.9333,1111.1667,6696.5993
887,7024.9333,406.9000,6639.5440
888,7024.9333,1109.5333,6706.3073
889,7024.9333,1344.4000,6748.1953
890,7024.9333,1112.0667,6639.9167
891,7024.9333,1106.9667,6681.9213
892,7024.9333,877.3667,6690.6167
893,7024.9333,1112.6333,6687.7613
894,7025.3333,-57.7000,6659.5567
895,7025.3333,410.3667,6713.4313
896,7025.3333,-57.7667,6651.8700
897,7025.3333,443.3333,6716.3040
898,7025.3333,-293.9000,6664.3660
899,7025.3333,1111.0333,6729.8887
900,7025.3333,643.2333,6659.2273
901,7025.3333,1345.6333,6701.5933
902,7025.3333,877.9667,6745.7420
903,7025.3333,171.8000,6643.7200
904,7025.3333,1139.6000,6678.4287
905,7025.3333,1613.9333,6719.1193
906,7025.3333,1816.0000,6675.4927
907,7025.3333,878.6000,6660.3693
908,7025.3333,174.2000,6647.1027
909,7025.3333,-60.0333,6636.1180
910,7025.3333,1109.6333,6718.2000
911,7025.3333,675.0667,6684.0547
912,7025.3333,1112.5333,6689.1007
913,7025.3333,1109.4333,6679.6147
914,7025.3333,408.4333,6644.0313
915,7025.3333,405.6000,6667.1000
916,7025.3333,1343.1667,6698.4833
917,7025.3333,2042.8667,6722.1113
918,7025.3333,1580.1000,6714.4247
919,7025.3333,671.9667,6732.1800
920,7025.3333,1345.9333,6722.1333
921,7025.3333,1110.9000,6697.3207
922,7025.3333,1116.2333,6729.0307
923,7025.3333,1108.3000,6711.1260
924,7025.3333,876.2667,6624.4340
925,7025.3333,406.8333,6640.0087
926,7025.3333,875.0667,6716.9347
927,7025.3333,874.3333,6694.6307
928,7025.3333,644.3333,6669.8160
929,7025.3333,875.4667,6750.2180
930,7025.3333,172.7333,6656.2460
931,7025.3333,1613.1667,6739.4387
932,7025.3333,1811.4000,6759.2313
933,7025.3333,175.5333,6639.0500
934,7025.3333,1580.6667,6700.7620
935,7025.3333,-293.4333,6638.5373
936,7025.3333,875.6667,6668.1693
937,7025.3333,1814.1000,6718.2067
938,7025.3333,636.6000,6661.4947
939,7025.3333,-61.0667,6666.6433
940,7025.3333,-57.9667,6665.7747
941,7025.3333,173.8667,6624.3753
942,7025.3333,874.7333,6698.3433
943,7025.3333,1109.8333,6666.6540
944,7025.3333,641.7667,6699.9447
945,7025.3333,1577.8667,6740.0473
946,7025.3333,874.5667,6694.6267
947,7025.3333,878.8000,6698.7060
948,7025.3333,875.9333,6730.8460
949,7025.3333,2279.1667,6740.0020
950,7025.3333,1111.0000,6706.0767
951,7025.3333,1110.3333,6711.8793
952,7025.3333,644.4000,6656.8647
953,7025.3333,1343.9000,6736.2333
954,7025.3333,1110.0333,6687.7500
955,7025.3333,172.8667,6676.6400
956,7025.3333,641.4333,6696.2400
957,7025.3333,173.3667,6677.9733
958,7025.3333,1581.3000,6750.8800
959,7025.3333,1579.5667,6751.0433
960,7025.3333,1343.5000,6701.3393
961,7025.3333,640.9667,6626.8373
962,7025.3333,639.6667,6730.8060
963,7025.3333,1349.7333,6727.7053
964,7025.3333,1110.6000,6715.9213
965,7025.3333,876.8000,6673.4267
966,7025.3333,1343.2000,6690.5700
967,7025.3333,1346.2000,6720.9813
968,7025.3333,873.7667,6669.2020
969,7025.3333,1347.6000,6697.8267
970,7025.3333,645.1333,6693.1833
971,7025.3333,406.3667,6696.6833
972,7025.3333,174.7333,6698.0873
973,7025.3333,406.8667,6660.3880
974,7025.3333,1577.5000,6685.7207
975,7025.3333,-60.0333,6618.3187
976,7025.3333,878.4667,6688.1107
977,7025.3333,643.6667,6689.6067
978,7025.3333,-293.1667,6661.5187
979,7025.4667,1344.9667,6688.9833
980,7025.4667,1340.7667,6674.6227
981,7025.4667,872.6000,6695.0953
982,7025.4667,410.7333,6630.9793
983,7025.4667,875.9667,6677.7533
984,7025.4667,174.0333,6669.0840
985,7025.4667,877.4000,6632.6580
986,7025.4667,1110.1333,6693.2427
987,7025.4667,1347.3667,6713.3893
988,7025.4667,1107.5333,6665.8967
989,7025.4667,1107.7333,6683.0220
990,7025.4667,878.2667,6727.3867
991,7025.4667,406.0000,6673.2960
992,7025.4667,-56.4000,6663.3120
993,7025.4667,641.1000,6650.6020
994,7025.4667,173.1333,6642.1953
995,7025.4667,-59.9667,6584.9347
996,7025.4667,637.8333,6723.6493
997,7025.4667,880.5667,6696.0580
998,7025.4667,641.3000,6673.1727
999,7025.4667,1106.8333,6766.6993
1000,7025.4667,410.3333,6712.8620
